,title,year,genre,score,review
85,초능력자,2010,"SF, 스릴러, 액션, 드라마",8, 재밌게 봤는데 평점이 왜 이렇게 낮은지 모르겠어요 
86,초능력자,2010,"SF, 스릴러, 액션, 드라마",8," 일년전에보고 또보고싶어서,, 평점을보니너무낮네요신선하기도하고, 이영화 괜츈한데~ "
87,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 재미씀 
88,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 진짜 잼개ㅤㅂㅘㅅ어욤 
89,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 굳 
90,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 영화재밋엇는데평점이왜이러지 
91,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 평점이.. 엔딩이 좀 그랬지만 재밌게 봤는데.. 
92,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 평점이 너무 낮음...조금 올릴 필욕 있다. 
93,초능력자,2010,"SF, 스릴러, 액션, 드라마",10," 강동원,고수 둘다 캐릭터에맞게 연기굉장히잘했고,소재가 너무나참신했다.OST도 굉장히 좋았다 "
94,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 너무좋소 뻔하지않아좋고 복선도좋고 
95,초능력자,2010,"SF, 스릴러, 액션, 드라마",5, 이동진 평이 딱 맞네. 최대 단점은 재미가 없다는 것 
96,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 오랜만에 봤는데 재밌어용 
97,초능력자,2010,"SF, 스릴러, 액션, 드라마",10," 강동원,고수의 조합.. 할 말이 없다 "
98,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 오졌다 .이 한마디로 말을 아끼겟음 
99,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 난 정말 재미있고 감동깊게본 영화중 하나이다. 평점이 낮아 놀라서 평점올리기 들어간다. 
100,초능력자,2010,"SF, 스릴러, 액션, 드라마",9, 강동원 감정 연기 굿 고수 연기 굿 각본 굿 굿굿 
101,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 늦게 봤는데 재있네요 연기 너무 잘하고 저도 끝에 조금 황당 ㅋㅋ 
102,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 수작이다. 명작의 반열에 오를 작품인데 평점이 너무 낮네. 
103,초능력자,2010,"SF, 스릴러, 액션, 드라마",9, 일단 연기가 지렷다 초인 또라이같은데 알고보면 사연잇는캐릭터 임규남도 초능력자엿네 난 괜찮게 ㅤㅂㅘㅅ다 이런영화 우리나라에서 흔한거아님 
104,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 잘생긴 두 남자 덕분에 눈이 너무너무 즐거웠다 잘생긴건 최고야 짜릿해 
105,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 계속 반복해서 보는 영화입니다. 심각한 장면과 코믹한 대사를 넘나들며 나도 모르게 빠져드는 몰입감... 너무너무 좋은데... 왜 평점이 이렇게 낮은지 모르겠네요. 
106,초능력자,2010,"SF, 스릴러, 액션, 드라마",6, 알고보니 진정한 초능력자는 강동원이 아닌 고수였다. 
107,초능력자,2010,"SF, 스릴러, 액션, 드라마",1, 알바들아 고생이 많구나 
108,초능력자,2010,"SF, 스릴러, 액션, 드라마",10, 재밌는데 평점 왜.... 
