,title,year,genre,score,review
83,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10," 살인의 추억.. 영화와 실제가 일치하는거 소름..당시 이춘재 거주지 진안 1리 - 영화 박해일과 일치, 당시 이춘재 근무지 근처 대형 공장 근로자 - 영화 박해일과 일치 "
84,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 50대 남성이라는데 30년전이니 20대 후반이였겠네요... 와 봉준호 감독님은 범인에 20대 박해일을 캐스팅한건 신의한수.. 봉감독님은 어쩌면 범인의 이름빼고는 모든걸 알수있었던 같습니다.. 소름입니다 ! 
85,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 이춘재 군 제대후 근처 공장 다닌것도 비슷하내 봉준호 대단한감독... 
86,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 범인은 정말 밥은먹고 다녔다는거네.. 기가막힌다 
87,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 이 영화의 최대 반전은 박해일이 진짜 억울한 민원인이었다는 것ㅋㅋㅋ 진범 이춘재는 당시 용의자 선상에도 안 오름ㅋㅋㅋ 
88,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, X발 모르겠다... 밥은먹고다니냐? 
89,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 박해일 설정이 범인인 그와 똑같다. 군제대 후 공장근무... 감독이 신들린듯 
90,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 유족들의 한이 조금은 풀 리시길 .. 
91,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 잡았습니다 지금은 2019 
92,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 저 범인이 만약 살인의 추억 마지막에 송강호가 쳐다보는 장면을 봤다면 어떤 생각이 들었을까 꼭 물어봐줘요 기자님덜 
93,살인의 추억,2003,"범죄, 미스터리, 스릴러, 코미디, 드라마",10, 이게 평점 9.3밖에 안된다는 것이 미스테리라면 미스테리. 한국 영화의 최고 중 최고~ 
