,title,year,genre,score,review
105,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",7, 마지막 장면이 슬프네...근데 몇몇 배우들의 목소리연기가 넘 어색하다. 제발 전문성우를 쓰자!! 
106,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",8, 너무 기대를 많이한것 같다 
107,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",9, 마지막에 너무 슬펐네요 ㅠ 스포일러일수도 있겠지만 족제비의 사정도 그렇고 새드엔딩이라서 너무 슬퍼요 ㅠ 그런데 배우쓰면 연예인이나 개그맨보다 훨씬 나은데 그런데도 망쳤다는게 아쉽네요 미스캐스팅도 그렇고 전문성... 
108,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",9, 더빙빼고 모든게 좋았던.... 결국 누구도 악역이 아니고 (아 사람이 악역이었다고 해야하나) 저마다의 사연이 있도록 구성한게 좋았음 
109,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",8, 다소판타지유아적으로 각색된거랑 더빙부분이 좀깨지만 한국애니중 고퀄리티작품 앞으로도 이런국산애니들 많이 나왔음 
110,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 더빙이 아쉽다. 그리고 전세계 사람들이 이 영화를 못본다는게 아쉽다. 
111,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 10점 줬습니다 리메이크 한번 해주세요 전문 성우가 더빙한걸로 ㅠㅠ 
112,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 정말 재밌었다.. 그리고 노래도 좋다. 
113,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",5, 더빙.... 
114,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",1, 돈아까움 
115,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 최고의작품ㅠ 좋은작품 
116,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 와 정말잼있네요 감동 요즘 애니랑 다르네요 
117,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",7," 더빙이 망친 영화...문소리와 유승호의 더빙이 따로놀아서너무 어색했다.물론, 이 배우를 욕한건 아니다.이 둘다 굉장한 배우다.박철민은 더빙도 굉장히 좋았다.하지만 전문 성우가 했으면...요즘 성우 자리도 죄다 배우랑... "
118,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 이제 치킨 안먹겠다.ㅠ 치킨먹지마라 형이 부탁한다 . 
119,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10," 이거 학교에서보고 진짜 펑펑울었습니다. 우는게 쪽팔려서 엎드리고있었는데 3년이지난 지금, 다시 생각해보면 추억으로 남네요. "
120,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 재미있어요 감동적이에요 
121,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 기대안했는데 정말 재미있었던 영화. 
122,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",9, 10개월 잠든 아기를 안고봐서 그런지 영화 마지막에 눈물을 흘렸습니다. 더빙에 대한 혹평이 많던데 저는 누가 더빙한지도 모른채 집중하며 볼 정도로 더빙도 괜찮았어요~ 아이와 어른 모두 함께 볼만한 좋은 애니메이션입... 
123,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, ㅠ 
124,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 여운이 길게 남는 애니메이션이다. 배우들이 더빙을 해서 처음에는 몰입에 방해가 되었지만다 보고나니 그 나름대로의 매력이 있었다는 생각이 든다. 
125,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 
126,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 그냥 다 좋았어요. 마지막까지 계속 눈물만 흘린기억이 납니다 
127,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",7, 서로서로 의지하며 살아간다는 것은 서로 이해하는 것이다. 서로 영역을 인정하면 더 나은 사회가 되는 것 같다. 어른을 위한 애니메이션. 
128,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",9," NO.1한국만화,NO.2전세계만화로 제일 마음에 듬.더빙만 어떻게 했으면... "
129,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 꿀잼이다진짜로시즌2만들어주세요 
130,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",9, 엄청 재밌고 제생각인데 조~~금 감동적이고 슬픈것 같아요 
131,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 더빙 악평이 많은데 전 문소리씨는 더빙 잘한것 같아요. 애들 영화보고 울어보긴 처음이내요. 어머니께 연락이나 드려봐야겠내요. 
132,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",9, 일본애니만 최고인줄 알았는데.. 한국애니에서 이런 작품이 나오다니... 
133,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 감동적이고 아이들에게 너무 좋은 애니메이션입니다 
134,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 너무슬펐어요... 엄마생각이 나게 해주는 영화였어요 
135,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 애꾸 족제비가 나쁜게 아니라 상황이 나빴던거네요 
136,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 슬픈 영화 였어요 삶과 죽음 이별 인간의 삶에선 입양이란 여러가지를 생각하게 만드는 그런 이야기였습니다... 
137,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",9, 저도 암탉성우가 ㅠ 전문 성우님이 안나온게 좀 아쉽.... 원작만큼의 감동은 못따라오지만 ㅠ잘봤습니다 
138,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 문소리씨 목소리 정말 좋아요 듣기만 해도 눈물나는 목소리.. 
139,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 마지막 '우리 아들 멋있다~' 할때 오열했음... 
140,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 그래도 달수 배우 캐스팅은 진짜 잘햇던데 개웃겻음 ㅋㅋ 
141,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",9, 진짜 잘만듬 중간에 전문성우랑 연예인이랑 같이 더빙되는게 있는데 비교되서 이질감드네 ..ㅋㅋㅋ 
142,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10," 내 자식도 자식이고 남자식도 자식이다, 잎싹의에 희생 못잊을것 같다, 족재비엄마의 슬픈 운명을 받아들이는마지막 울분이 잊혀지지않는다 "
143,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 공주나 히어로물은 뒤돌아서면 잊혀지는데 이건보고나서 꽤 오래 여운이남는 동화였어요.. 
144,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",8, 연예인 더빙 집어치워라. 그거빼면 한국 애니메이션 중에서 제일 좋았다 
145,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 최민식과 박철민은 역할에 잘어울리고 특히 박철민은 웬만한성우수준이다그러나 문소리와 유승호는 더빙이너무아쉽다스토리도좋고 구성도 ost까지 다 좋다당분간 우리나라에서 이정도 애니메이션영화 나오기 힘들것같다그래서 더빙이 ... 
146,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 엄청 울었다ㅜㅜ 마지막 장면이 참 좋았다.. 
147,마당을 나온 암탉,2011,"애니메이션, 가족, 모험, 드라마",10, 목소리가 에바지만 그래도 보고 많이 울었다ㅠ 엄마한테 잘해야겠다 진짜루ㅠㅜ 
